,InstituteId,Institution, City
288,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
289,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
290,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
291,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
292,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
293,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
294,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
295,E044,Bheemanna Khandre Institute of Technology  Bhalki [E044],"Bhalki, Bidar"
296,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
297,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
298,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
299,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
300,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
301,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
302,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
303,E045,Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari [E045],"Cantonment Bellary,Bellary"
304,E046,H K Es S L N College of Engineering  Raichur [E046],"Yeramarus Camp, Raichur"
305,E046,H K Es S L N College of Engineering  Raichur [E046],"Yeramarus Camp, Raichur"
306,E046,H K Es S L N College of Engineering  Raichur [E046],"Yeramarus Camp, Raichur"
307,E046,H K Es S L N College of Engineering  Raichur [E046],"Yeramarus Camp, Raichur"
308,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
309,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
310,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
311,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
312,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
313,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
314,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
315,E047,Malnad College of Engineering  Hassan [E047],"Rangoli Halla, Hassan"
316,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
317,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
318,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
319,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
320,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
321,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
322,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
323,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
324,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
325,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
326,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
327,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
328,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
329,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
330,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
331,E048,"B M S College of Engineering  Basavanagudi,Bangalore [E048]",Bengaluru"
332,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
333,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
334,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
335,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
336,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
337,E049,Basaveshwara Engineering College  Bagalkot [E049],Bagalkot
338,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
339,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
340,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
341,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
342,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
343,E054,"K V G College of Engineering  Sullia,D.K District [E054]","Sullia, Dakshina Kannada"
344,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
345,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
346,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
347,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
348,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
349,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
350,E055,"P A College of Engineering  Bantwal, Mangalore [E055]","Bantwal, Dakshina Kannada"
351,E056,The National Institute of Engineering(SOUTH CAMPUS)  Mysore [E056],"Manandavadi Road, Mysore"
352,E056,The National Institute of Engineering(SOUTH CAMPUS)  Mysore [E056],"Manandavadi Road, Mysore"
353,E056,The National Institute of Engineering(SOUTH CAMPUS)  Mysore [E056],"Manandavadi Road, Mysore"
354,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
355,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
356,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
357,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
358,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
359,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
360,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
361,E057,JSS Science and Technology University(Formerly SJCE)  Mysore [E057],"University Of Mysore Campus, Mysore"
362,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
363,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
364,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
365,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
366,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
367,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
368,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
369,E058,P E S College of Engineering  Mandya [E058],"P.E.S. Engineering College Road, Mandya"
370,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
371,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
372,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
373,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
374,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
375,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
376,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
377,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
378,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
379,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
380,E059,P D A College of Engineering  Gulbarga [E059],"Shambhognlli, Gulbarga"
381,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
382,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
383,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
384,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
385,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
386,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
387,E060,"Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore [E060]","Bengaluru"
388,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
389,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
390,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
391,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
392,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
393,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
394,E061,University B.D.T. college of Engineering  Davangere [E061],Davangere
395,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
396,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
397,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
398,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
399,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
400,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
401,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
402,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
403,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
404,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
405,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
406,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
407,E062,Bapuji Institute of Engineering and Technology  Davangere [E062],"BIET, Davanagere"
408,E063,SJM Institute of Techonology  Chitradurga [E063],"Hanumantha Nagara, Chitradurga"
409,E063,SJM Institute of Techonology  Chitradurga [E063],"Hanumantha Nagara, Chitradurga"
410,E063,SJM Institute of Techonology  Chitradurga [E063],"Hanumantha Nagara, Chitradurga"
411,E063,SJM Institute of Techonology  Chitradurga [E063],"Hanumantha Nagara, Chitradurga"
412,E063,SJM Institute of Techonology  Chitradurga [E063],"Hanumantha Nagara, Chitradurga"
413,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
414,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
415,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
416,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
417,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
418,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
419,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
420,E064,Adhichunchanagiri Institute of Technology  Chickmagalur [E064],"Jyothi nagara, Chikkamagaluru"
421,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
422,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
423,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
424,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
425,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
426,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
427,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
428,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
429,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
430,E065,Jawaharlal Nehru National College of Engineering  Shimoga [E065],"Navule, Shivamogga"
431,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
432,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
433,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
434,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
435,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
436,E070,"Bahubali College of Engineering  Hassan Dist, [E070]","Gommatanagar,Hassan"
437,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
438,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
439,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
440,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
441,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
442,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
443,E071,Vidya Vardhaka College of Engineering  Mysuru [E071],"Gokulam, Mysore"
444,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
445,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
446,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
447,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
448,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
449,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
450,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
451,E075,Ballari Institute of Technology and Management  Near Allipur Bellary [E075],"Near Allipur, Bellary"
452,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
453,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
454,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
455,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
456,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
457,E076,"Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT [E076]","Hosapete, Bellary"
458,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
459,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
460,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
461,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
462,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
463,E077,Vidya Vikas Institute of Engineering and Technology  Mysuru [E077],"Alanahally, Mysore"
464,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
465,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
466,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
467,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
468,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
469,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
470,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
471,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
472,E078,The Oxford College of Engineering  Bangalore [E078],"Bengaluru"
473,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
474,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
475,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
476,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
477,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
478,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
479,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
480,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
481,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
482,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
483,E079,Acharya Institute of Technology  Bangalore [E079],"Bengaluru"
484,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
485,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
486,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
487,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
488,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
489,E081,H M S Institute of Technology  Tumkur [E081],"Kyathasandra,Tumakuru"
490,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
491,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
492,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
493,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
494,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
495,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
496,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
497,E082,J S S Academy of Technical Education  Bangalore [E082],"Bengaluru"
498,E083,H.K.B.K.College of Engineering  Bangalore [E083],"Bengaluru"
499,E083,H.K.B.K.College of Engineering  Bangalore [E083],"Bengaluru"
500,E083,H.K.B.K.College of Engineering  Bangalore [E083],"Bengaluru"
501,E083,H.K.B.K.College of Engineering  Bangalore [E083],"Bengaluru"
502,E083,H.K.B.K.College of Engineering  Bangalore [E083],"Bengaluru"
503,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",Bengaluru
504,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",Bengaluru
505,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",Bengaluru
505,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",Bengaluru
506,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",
507,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",
508,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",
509,E085,"APS College of Engineering  Somanahalli, Bangalore [E085]",
510,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
511,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
512,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
513,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
514,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
515,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore [E086]","Anekal,Bengaluru"
516,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
517,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
518,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
519,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
520,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
521,E087,Vivekananada Institute of Technology  Bangalore [E087],"Kumbalagodu, Bengaluru"
522,E088,"Bangalore College of Engineering and Technology  Chandapura, Bangalore [E088]","Chandapura, Bengaluru"
523,E088,"Bangalore College of Engineering and Technology  Chandapura, Bangalore [E088]","Chandapura, Bengaluru"
524,E088,"Bangalore College of Engineering and Technology  Chandapura, Bangalore [E088]","Chandapura, Bengaluru"
525,E088,"Bangalore College of Engineering and Technology  Chandapura, Bangalore [E088]","Chandapura, Bengaluru"
526,E088,"Bangalore College of Engineering and Technology  Chandapura, Bangalore [E088]","Chandapura, Bengaluru"
527,E090,Sri Revana Siddeswara Institute of Technology  Bangalore North [E090],"Chikkajala,Bengaluru"
528,E090,Sri Revana Siddeswara Institute of Technology  Bangalore North [E090],"Chikkajala,Bengaluru"
529,E090,Sri Revana Siddeswara Institute of Technology  Bangalore North [E090],"Chikkajala,Bengaluru"
530,E090,Sri Revana Siddeswara Institute of Technology  Bangalore North [E090],"Chikkajala,Bengaluru"
531,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
532,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
533,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
534,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
535,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
536,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
537,E091,K S Institute of Technology  Bangalore [E091],"Raghuvanahalli, Bengaluru"
538,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
539,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
540,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
541,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
542,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
543,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
544,E092,Vemana Institute of Technology  Bangalore [E092],"Koramangala, Bengaluru"
545,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
546,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
547,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
548,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
549,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
550,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
551,E093,"Basavakalyana Engineering College  Basavakalyana, Bidar-Dist [E093]","Basavakalyana, Bidar"
552,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
553,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
554,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
555,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
556,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
557,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
558,E094,Coorg Institute of Technology  Kodagu [E094],"Ponnampet,Kodagu"
559,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
560,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
561,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
562,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
563,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
564,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
565,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
566,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
567,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
568,E095,AMC Engineering College  Bangalore [E095],"Bannerghatta Main Rd, Bengaluru"
569,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
570,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
571,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
572,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
573,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
574,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
575,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
576,E096,East Point College of Engineering and Technology  Bangalore [E096],"Virgo Nagar, Bengaluru"
577,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
578,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
579,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
580,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
581,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
582,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
583,E097,C M R Institute of Technology  Bangalore [E097],"Brookefield, Bengaluru"
584,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
585,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
586,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
587,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
588,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
589,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
590,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
591,E098,Atria Institute of Technology  Bangalore [E098],"Hebbal, Bengaluru"
592,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
593,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
594,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
595,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
596,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
597,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
598,E099,New Horizon College of Engineering  Bangalore [E099],"Kadabeesanahalli, Bengaluru"
599,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
